年度,性別,縣市,癌別,WHO2000年人口標準化發生率(每10萬人口),粗發生率(每10萬人口)
2007,不分男女,宜蘭縣,主唾液腺,0.3,0.43
2007,不分男女,苗栗縣,主唾液腺,0.62,0.89
2007,不分男女,彰化縣,主唾液腺,0.77,0.91
2007,不分男女,南投縣,主唾液腺,0.56,0.75
2007,不分男女,雲林縣,主唾液腺,0.6,0.69
2007,不分男女,嘉義縣,主唾液腺,0.71,1.27
2007,不分男女,屏東縣,主唾液腺,1.09,1.24
2007,不分男女,花蓮縣,主唾液腺,0.24,0.29
2007,不分男女,台東縣,主唾液腺,1.13,1.28
2007,不分男女,金門縣,主唾液腺,0.78,1.23
2007,不分男女,連江縣,主唾液腺,7.51,10.05
2007,男,全國,主唾液腺,0.87,1.01
2007,男,台北市,主唾液腺,1.1,1.33
2007,男,台中市,主唾液腺,1.38,1.46
2007,男,台南市,主唾液腺,0.83,1.06
2007,男,高雄市,主唾液腺,0.65,0.72
2007,男,基隆市,主唾液腺,1.4,1.52
2007,男,新竹市,主唾液腺,1.45,1.5
2007,男,新北市,主唾液腺,1.02,1.11
2007,男,桃園縣,主唾液腺,0.53,0.51
2007,男,新竹縣,主唾液腺,1,1.17
2007,男,宜蘭縣,主唾液腺,0.25,0.42
2007,男,苗栗縣,主唾液腺,1.01,1.37
2007,男,彰化縣,主唾液腺,0.62,0.74
2007,男,雲林縣,主唾液腺,0.66,0.79
2007,男,嘉義縣,主唾液腺,0.92,1.38
2007,男,屏東縣,主唾液腺,1.12,1.3
2007,男,台東縣,主唾液腺,2.16,2.44
2007,女,全國,主唾液腺,0.55,0.68
2007,女,台北市,主唾液腺,0.26,0.37
2007,女,台中市,主唾液腺,0.55,0.61
2007,女,台南市,主唾液腺,0.94,1.19
2007,女,高雄市,主唾液腺,0.23,0.29
2007,女,基隆市,主唾液腺,0.39,0.52
2007,女,新竹市,主唾液腺,0.41,0.5
2007,女,嘉義市,主唾液腺,0.63,0.72
2007,女,新北市,主唾液腺,0.63,0.74
2007,女,桃園縣,主唾液腺,0.29,0.31
2007,女,新竹縣,主唾液腺,1.19,1.25
2007,女,宜蘭縣,主唾液腺,0.35,0.45
2007,女,苗栗縣,主唾液腺,0.23,0.37
2007,女,彰化縣,主唾液腺,0.92,1.1
2007,女,南投縣,主唾液腺,1.11,1.55
2007,女,雲林縣,主唾液腺,0.52,0.58
2007,女,嘉義縣,主唾液腺,0.46,1.14
2007,女,屏東縣,主唾液腺,1.1,1.16
2007,女,花蓮縣,主唾液腺,0.45,0.61
2007,女,金門縣,主唾液腺,1.46,2.62
2007,女,連江縣,主唾液腺,21.57,24.21
2008,不分男女,全國,主唾液腺,0.79,0.95
2008,不分男女,台北市,主唾液腺,0.77,0.99
2008,不分男女,台中市,主唾液腺,0.65,0.72
2008,不分男女,台南市,主唾液腺,0.63,0.8
2008,不分男女,高雄市,主唾液腺,0.92,1.05
2008,不分男女,基隆市,主唾液腺,1.35,1.8
2008,不分男女,新竹市,主唾液腺,0.57,0.74
2008,不分男女,嘉義市,主唾液腺,0.64,0.73
2008,不分男女,新北市,主唾液腺,0.87,1.1
2008,不分男女,桃園縣,主唾液腺,0.72,0.82
2008,不分男女,新竹縣,主唾液腺,0.54,0.6
2008,不分男女,宜蘭縣,主唾液腺,0.75,0.87
2008,不分男女,苗栗縣,主唾液腺,0.27,0.36
2008,不分男女,彰化縣,主唾液腺,0.73,0.91
2008,不分男女,南投縣,主唾液腺,1.41,1.69
2008,不分男女,雲林縣,主唾液腺,0.63,0.83
2008,不分男女,嘉義縣,主唾液腺,0.65,0.73
2008,不分男女,屏東縣,主唾液腺,1.12,1.36
2008,不分男女,花蓮縣,主唾液腺,0.47,0.59
2008,不分男女,台東縣,主唾液腺,1.99,2.16
2008,男,全國,主唾液腺,0.82,0.98
2008,男,台北市,主唾液腺,0.79,0.94
2008,男,台中市,主唾液腺,0.78,0.84
2008,男,台南市,主唾液腺,0.96,1.16
2008,男,高雄市,主唾液腺,0.71,0.79
2008,男,基隆市,主唾液腺,2.31,3.05
2008,男,新竹市,主唾液腺,0.44,0.49
2008,男,嘉義市,主唾液腺,0.71,0.74
2008,男,新北市,主唾液腺,1,1.25
2008,男,桃園縣,主唾液腺,0.85,0.91
2008,男,新竹縣,主唾液腺,0.57,0.77
2008,男,宜蘭縣,主唾液腺,0.79,0.85
2008,男,苗栗縣,主唾液腺,0.53,0.68
2008,男,彰化縣,主唾液腺,0.59,0.74
2008,男,南投縣,主唾液腺,1.08,1.45
2008,男,雲林縣,主唾液腺,0.15,0.26
2008,男,嘉義縣,主唾液腺,0.57,0.7
2008,男,屏東縣,主唾液腺,0.92,1.09
2008,男,花蓮縣,主唾液腺,0.88,1.13
2008,男,台東縣,主唾液腺,2.47,2.46
2008,女,全國,主唾液腺,0.75,0.91
2008,女,台北市,主唾液腺,0.74,1.04
2008,女,台中市,主唾液腺,0.52,0.61
2008,女,台南市,主唾液腺,0.34,0.43
2008,女,高雄市,主唾液腺,1.13,1.31
2008,女,基隆市,主唾液腺,0.41,0.52
2008,女,新竹市,主唾液腺,0.74,0.99
2008,女,嘉義市,主唾液腺,0.55,0.72
2008,女,新北市,主唾液腺,0.75,0.94
2008,女,桃園縣,主唾液腺,0.62,0.72
2008,女,新竹縣,主唾液腺,0.48,0.41
2008,女,宜蘭縣,主唾液腺,0.68,0.89
2008,女,彰化縣,主唾液腺,0.91,1.1
2008,女,南投縣,主唾液腺,1.72,1.95
2008,女,雲林縣,主唾液腺,1.2,1.45
2008,女,嘉義縣,主唾液腺,0.67,0.77
2008,女,屏東縣,主唾液腺,1.32,1.64
2008,女,台東縣,主唾液腺,1.57,1.82
2009,不分男女,全國,主唾液腺,1,1.21
2009,不分男女,台北市,主唾液腺,1.25,1.61
2009,不分男女,台中市,主唾液腺,1.12,1.21
2009,不分男女,台南市,主唾液腺,0.93,1.07
2009,不分男女,高雄市,主唾液腺,0.87,1.01
2009,不分男女,基隆市,主唾液腺,0.89,1.29
2009,不分男女,新竹市,主唾液腺,0.98,0.97
2009,不分男女,嘉義市,主唾液腺,1.87,2.19
2009,不分男女,新北市,主唾液腺,1.02,1.21
2009,不分男女,桃園縣,主唾液腺,0.81,0.91
2009,不分男女,新竹縣,主唾液腺,0.8,0.98
2009,不分男女,宜蘭縣,主唾液腺,0.62,0.87
2009,不分男女,苗栗縣,主唾液腺,0.89,1.25
2009,不分男女,彰化縣,主唾液腺,1.34,1.75
2009,不分男女,南投縣,主唾液腺,0.47,0.57
2009,不分男女,雲林縣,主唾液腺,1.06,1.25
2009,不分男女,嘉義縣,主唾液腺,0.24,0.37
2009,不分男女,屏東縣,主唾液腺,0.97,1.25
2009,不分男女,澎湖縣,主唾液腺,1.25,2.08
2009,不分男女,花蓮縣,主唾液腺,1.29,1.47
2009,不分男女,台東縣,主唾液腺,1.66,1.72
2009,不分男女,金門縣,主唾液腺,0.67,1.07
2009,不分男女,連江縣,主唾液腺,6.71,10.08
2009,男,全國,主唾液腺,1.12,1.34
2009,男,台北市,主唾液腺,1.3,1.67
2009,男,台中市,主唾液腺,1.13,1.22
2009,男,台南市,主唾液腺,0.92,1.06
2009,男,高雄市,主唾液腺,1.12,1.29
2009,男,基隆市,主唾液腺,1.14,1.53
2009,男,新竹市,主唾液腺,1.37,1.47
2009,男,嘉義市,主唾液腺,1.83,2.22
2009,男,新北市,主唾液腺,1.09,1.35
2009,男,桃園縣,主唾液腺,0.69,0.7
2009,男,新竹縣,主唾液腺,0.63,0.76
2009,男,宜蘭縣,主唾液腺,0.64,0.85
2009,男,苗栗縣,主唾液腺,1.46,2.05
2009,男,彰化縣,主唾液腺,1.82,2.22
2009,男,南投縣,主唾液腺,0.92,1.1
2009,男,雲林縣,主唾液腺,1.21,1.59
2009,男,屏東縣,主唾液腺,1.04,1.32
2009,男,澎湖縣,主唾液腺,2.4,4.04
2009,男,花蓮縣,主唾液腺,0.54,0.57
2009,男,台東縣,主唾液腺,3.2,3.28
2009,男,金門縣,主唾液腺,1.92,2.06
2009,男,連江縣,主唾液腺,10.38,17.39
2009,女,全國,主唾液腺,0.88,1.07
2009,女,台北市,主唾液腺,1.22,1.56
2009,女,台中市,主唾液腺,1.11,1.21
2009,女,台南市,主唾液腺,0.98,1.08
2009,女,高雄市,主唾液腺,0.62,0.73
2009,女,基隆市,主唾液腺,0.67,1.04
2009,女,新竹市,主唾液腺,0.64,0.48
2009,女,嘉義市,主唾液腺,1.97,2.16
2009,女,新北市,主唾液腺,0.95,1.08
2009,女,桃園縣,主唾液腺,0.98,1.12
2009,女,新竹縣,主唾液腺,0.95,1.21
2009,女,宜蘭縣,主唾液腺,0.6,0.89
2009,女,苗栗縣,主唾液腺,0.28,0.37
2009,女,彰化縣,主唾液腺,0.89,1.25
2009,女,雲林縣,主唾液腺,0.94,0.87
2009,女,嘉義縣,主唾液腺,0.5,0.76
2009,女,屏東縣,主唾液腺,0.89,1.17
2009,女,花蓮縣,主唾液腺,2.04,2.43
2010,不分男女,全國,主唾液腺,0.84,1.06
2010,不分男女,台北市,主唾液腺,0.85,1.07
2010,不分男女,台中市,主唾液腺,0.65,0.76
2010,不分男女,台南市,主唾液腺,0.91,1.23
2010,不分男女,高雄市,主唾液腺,0.79,0.97
2010,不分男女,基隆市,主唾液腺,0.8,1.04
2010,不分男女,新竹市,主唾液腺,0.39,0.48
2010,不分男女,嘉義市,主唾液腺,0.73,0.73
2010,不分男女,新北市,主唾液腺,0.95,1.13
2010,不分男女,桃園縣,主唾液腺,1,1.2
2010,不分男女,新竹縣,主唾液腺,1.53,1.75
2010,不分男女,宜蘭縣,主唾液腺,0.51,0.87
2010,不分男女,苗栗縣,主唾液腺,0.97,1.25
2010,不分男女,彰化縣,主唾液腺,1.12,1.38
2010,不分男女,南投縣,主唾液腺,0.44,0.76
2010,不分男女,雲林縣,主唾液腺,0.14,0.14
2010,不分男女,嘉義縣,主唾液腺,0.63,0.92
2010,不分男女,屏東縣,主唾液腺,1.11,1.37
2010,不分男女,花蓮縣,主唾液腺,1.35,1.77
2010,不分男女,台東縣,主唾液腺,1.03,1.73
2010,不分男女,金門縣,主唾液腺,0.85,1.03
2010,男,全國,主唾液腺,0.93,1.17
2010,男,台北市,主唾液腺,0.92,1.03
2010,男,台中市,主唾液腺,0.55,0.68
2010,男,台南市,主唾液腺,0.78,1.17
2010,男,高雄市,主唾液腺,0.99,1.22
2010,男,基隆市,主唾液腺,0.89,1.03
2010,男,新竹市,主唾液腺,0.78,0.97
2010,男,嘉義市,主唾液腺,0.57,0.75
2010,男,新北市,主唾液腺,1.34,1.5
2010,男,桃園縣,主唾液腺,1.17,1.39
2010,男,新竹縣,主唾液腺,1.67,1.89
2010,男,宜蘭縣,主唾液腺,0.52,0.85
2010,男,苗栗縣,主唾液腺,1.63,2.06
2010,男,彰化縣,主唾液腺,1.08,1.34
2010,男,南投縣,主唾液腺,0.37,0.74
2010,男,嘉義縣,主唾液腺,0.64,1.06
2010,男,屏東縣,主唾液腺,0.89,1.11
2010,男,花蓮縣,主唾液腺,1.24,1.72
2010,男,台東縣,主唾液腺,1.73,2.48
2010,女,全國,主唾液腺,0.75,0.95
2010,女,台北市,主唾液腺,0.77,1.11
2010,女,台中市,主唾液腺,0.75,0.83
2010,女,台南市,主唾液腺,1.04,1.29
2010,女,高雄市,主唾液腺,0.61,0.72
2010,女,基隆市,主唾液腺,0.66,1.05
2010,女,嘉義市,主唾液腺,0.93,0.72
2010,女,新北市,主唾液腺,0.6,0.76
2010,女,桃園縣,主唾液腺,0.85,1.01
2010,女,新竹縣,主唾液腺,1.37,1.61
2010,女,宜蘭縣,主唾液腺,0.44,0.89
2010,女,苗栗縣,主唾液腺,0.3,0.37
2010,女,彰化縣,主唾液腺,1.17,1.41
2010,女,南投縣,主唾液腺,0.54,0.78
2010,女,雲林縣,主唾液腺,0.31,0.29
2010,女,嘉義縣,主唾液腺,0.6,0.77
2010,女,屏東縣,主唾液腺,1.33,1.65
2010,女,花蓮縣,主唾液腺,1.51,1.83
2010,女,台東縣,主唾液腺,0.42,0.91
2010,女,金門縣,主唾液腺,1.85,2.11
2011,不分男女,全國,主唾液腺,0.79,1.01
2011,不分男女,台北市,主唾液腺,0.86,1.06
2011,不分男女,台中市,主唾液腺,0.44,0.53
2011,不分男女,台南市,主唾液腺,1.08,1.55
2011,不分男女,高雄市,主唾液腺,0.82,1.01
2011,不分男女,基隆市,主唾液腺,0.3,0.26
2011,不分男女,新竹市,主唾液腺,0.2,0.24
2011,不分男女,嘉義市,主唾液腺,1.71,2.21
2011,不分男女,新北市,主唾液腺,0.96,1.2
2011,不分男女,桃園縣,主唾液腺,0.57,0.65
2011,不分男女,新竹縣,主唾液腺,0.37,0.39
2011,不分男女,宜蘭縣,主唾液腺,0.64,0.87
2011,不分男女,苗栗縣,主唾液腺,1.23,1.42
2011,不分男女,彰化縣,主唾液腺,0.66,0.92
2011,不分男女,南投縣,主唾液腺,1.1,1.53
2011,不分男女,雲林縣,主唾液腺,1.03,1.54
2011,不分男女,嘉義縣,主唾液腺,0.83,0.93
2011,不分男女,屏東縣,主唾液腺,0.84,1.04
2011,不分男女,花蓮縣,主唾液腺,0.55,0.89
2011,不分男女,台東縣,主唾液腺,1.72,2.19
2011,男,全國,主唾液腺,0.92,1.18
2011,男,台北市,主唾液腺,1.07,1.41
2011,男,台中市,主唾液腺,0.51,0.6
2011,男,台南市,主唾液腺,1.12,1.59
2011,男,高雄市,主唾液腺,0.84,1.08
2011,男,新竹市,主唾液腺,0.46,0.48
2011,男,嘉義市,主唾液腺,1.11,1.5
2011,男,新北市,主唾液腺,1.1,1.34
2011,男,桃園縣,主唾液腺,0.76,0.89
2011,男,新竹縣,主唾液腺,0.44,0.38
2011,男,宜蘭縣,主唾液腺,0.55,0.86
2011,男,苗栗縣,主唾液腺,1.46,1.72
2011,男,彰化縣,主唾液腺,1.1,1.5
2011,男,南投縣,主唾液腺,1.23,1.86
2011,男,雲林縣,主唾液腺,1.04,1.61
2011,男,嘉義縣,主唾液腺,1.21,1.43
2011,男,屏東縣,主唾液腺,0.82,0.9
2011,男,花蓮縣,主唾液腺,0.42,0.58
2011,男,台東縣,主唾液腺,3.3,4.19
2011,女,全國,主唾液腺,0.67,0.84
2011,女,台北市,主唾液腺,0.68,0.73
2011,女,台中市,主唾液腺,0.38,0.45
2011,女,台南市,主唾液腺,1.06,1.5
2011,女,高雄市,主唾液腺,0.82,0.94
2011,女,基隆市,主唾液腺,0.64,0.53
2011,女,嘉義市,主唾液腺,2.24,2.9
2011,女,新北市,主唾液腺,0.82,1.06
2011,女,桃園縣,主唾液腺,0.4,0.4
2011,女,新竹縣,主唾液腺,0.33,0.4
2011,女,宜蘭縣,主唾液腺,0.76,0.89
2011,女,苗栗縣,主唾液腺,1.01,1.11
2011,女,彰化縣,主唾液腺,0.23,0.31
2011,女,南投縣,主唾液腺,0.96,1.18
2011,女,雲林縣,主唾液腺,1.01,1.47
2011,女,嘉義縣,主唾液腺,0.37,0.39
2011,女,屏東縣,主唾液腺,0.83,1.19
2011,女,花蓮縣,主唾液腺,0.69,1.22
2012,不分男女,全國,主唾液腺,0.95,1.23
2012,不分男女,台北市,主唾液腺,0.64,0.94
2012,不分男女,台中市,主唾液腺,0.58,0.71
2012,不分男女,台南市,主唾液腺,0.87,1.12
2012,不分男女,高雄市,主唾液腺,0.86,1.19
2012,不分男女,基隆市,主唾液腺,2.15,2.39
2012,不分男女,新竹市,主唾液腺,0.69,0.71
2012,不分男女,嘉義市,主唾液腺,0.81,1.11
2012,不分男女,新北市,主唾液腺,1.09,1.4
2012,不分男女,桃園縣,主唾液腺,0.67,0.79
2012,不分男女,新竹縣,主唾液腺,1.23,1.72
2012,不分男女,宜蘭縣,主唾液腺,1.93,2.4
2012,不分男女,苗栗縣,主唾液腺,1.5,1.95
2012,不分男女,彰化縣,主唾液腺,1.6,2
2012,不分男女,南投縣,主唾液腺,0.57,0.77
2012,不分男女,雲林縣,主唾液腺,1.27,1.69
2012,不分男女,嘉義縣,主唾液腺,1.24,1.69
2012,不分男女,屏東縣,主唾液腺,0.94,1.4
2012,不分男女,花蓮縣,主唾液腺,0.35,0.3
2012,不分男女,台東縣,主唾液腺,2.58,3.09
2012,不分男女,連江縣,主唾液腺,7.34,8.84
2012,男,全國,主唾液腺,1.09,1.39
2012,男,台北市,主唾液腺,0.7,1.01
2012,男,台中市,主唾液腺,0.55,0.68
2012,男,台南市,主唾液腺,1.02,1.27
2012,男,高雄市,主唾液腺,1,1.37
2012,男,基隆市,主唾液腺,3.24,3.69
2012,男,新竹市,主唾液腺,0.46,0.47
2012,男,嘉義市,主唾液腺,0.43,0.75
2012,男,新北市,主唾液腺,1.13,1.44
2012,男,桃園縣,主唾液腺,0.78,0.98
2012,男,新竹縣,主唾液腺,0.99,1.49
2012,男,宜蘭縣,主唾液腺,2.38,2.57
2012,男,苗栗縣,主唾液腺,1.77,2.4
2012,男,彰化縣,主唾液腺,1.8,2.1
2012,男,南投縣,主唾液腺,0.84,1.12
2012,男,雲林縣,主唾液腺,1.32,1.62
2012,男,嘉義縣,主唾液腺,2.11,2.88
2012,男,屏東縣,主唾液腺,1.22,1.82
2012,男,花蓮縣,主唾液腺,0.69,0.58
2012,男,台東縣,主唾液腺,2.75,3.4
2012,男,連江縣,主唾液腺,11.98,15.51
2012,女,全國,主唾液腺,0.82,1.07
2012,女,台北市,主唾液腺,0.57,0.86
2012,女,台中市,主唾液腺,0.6,0.74
2012,女,台南市,主唾液腺,0.72,0.96
2012,女,高雄市,主唾液腺,0.75,1.01
2012,女,基隆市,主唾液腺,1.14,1.07
2012,女,新竹市,主唾液腺,1,0.93
2012,女,嘉義市,主唾液腺,1.16,1.45
2012,女,新北市,主唾液腺,1.06,1.35
2012,女,桃園縣,主唾液腺,0.53,0.59
2012,女,新竹縣,主唾液腺,1.47,1.96
2012,女,宜蘭縣,主唾液腺,1.38,2.22
2012,女,苗栗縣,主唾液腺,1.19,1.47
2012,女,彰化縣,主唾液腺,1.4,1.89
2012,女,南投縣,主唾液腺,0.27,0.4
2012,女,雲林縣,主唾液腺,1.27,1.76
2012,女,嘉義縣,主唾液腺,0.32,0.39
2012,女,屏東縣,主唾液腺,0.66,0.96
2012,女,台東縣,主唾液腺,2.46,2.77
1996,不分男女,全國,鼻咽,6.17,6.11
1996,不分男女,台北市,鼻咽,6,6.41
1996,不分男女,台中市,鼻咽,5.88,5.51
1996,不分男女,台南市,鼻咽,6.21,6.33
1996,不分男女,高雄市,鼻咽,5.04,4.81
1996,不分男女,基隆市,鼻咽,7.92,8.55
1996,不分男女,新竹市,鼻咽,7.15,6.94
1996,不分男女,嘉義市,鼻咽,5.05,4.95
1996,不分男女,新北市,鼻咽,6.68,6.44
1996,不分男女,桃園縣,鼻咽,5.94,5.67
1996,不分男女,新竹縣,鼻咽,6.95,6.51
1996,不分男女,宜蘭縣,鼻咽,6.91,7.09
1996,不分男女,苗栗縣,鼻咽,5.71,5.71
1996,不分男女,彰化縣,鼻咽,6.84,6.42
1996,不分男女,南投縣,鼻咽,6.59,6.78
1996,不分男女,雲林縣,鼻咽,5.78,6.11
1996,不分男女,嘉義縣,鼻咽,5.76,6.36
1996,不分男女,屏東縣,鼻咽,6.86,6.9
1996,不分男女,澎湖縣,鼻咽,6.59,7.77
1996,不分男女,花蓮縣,鼻咽,4.72,4.74
1996,不分男女,台東縣,鼻咽,8.83,9.06
1996,不分男女,連江縣,鼻咽,18.87,16.5
1996,男,全國,鼻咽,8.91,8.72
1996,男,台北市,鼻咽,8.94,9.37
1996,男,台中市,鼻咽,8.41,7.86
1996,男,台南市,鼻咽,8.6,8.86
1996,男,高雄市,鼻咽,6.62,6.33
1996,男,基隆市,鼻咽,12.9,13.46
1996,男,新竹市,鼻咽,9.2,9
1996,男,嘉義市,鼻咽,6.03,6.04
1996,男,新北市,鼻咽,9.48,9.05
1996,男,桃園縣,鼻咽,9.62,8.74
1996,男,新竹縣,鼻咽,11.87,10.99
1996,男,宜蘭縣,鼻咽,9.67,9.95
1996,男,苗栗縣,鼻咽,8.31,8.15
1996,男,彰化縣,鼻咽,9.85,9.1
1996,男,南投縣,鼻咽,10.21,10.5
1996,男,雲林縣,鼻咽,8.54,9.06
1996,男,嘉義縣,鼻咽,7.75,8.36
1996,男,屏東縣,鼻咽,10.21,10.04
1996,男,澎湖縣,鼻咽,6.94,8.45
1996,男,花蓮縣,鼻咽,6.7,6.79
1996,男,台東縣,鼻咽,13.34,13.11
1996,男,連江縣,鼻咽,33.52,28.92
1996,女,全國,鼻咽,3.33,3.35
1996,女,台北市,鼻咽,3.01,3.45
1996,女,台中市,鼻咽,3.28,3.09
1996,女,台南市,鼻咽,3.65,3.66
1996,女,高雄市,鼻咽,3.33,3.2
1996,女,基隆市,鼻咽,2.93,3.32
1996,女,新竹市,鼻咽,5.2,4.76
1996,女,嘉義市,鼻咽,3.99,3.84
1996,女,新北市,鼻咽,3.88,3.75
1996,女,桃園縣,鼻咽,2.14,2.38
1996,女,新竹縣,鼻咽,1.45,1.53
1996,女,宜蘭縣,鼻咽,3.95,4.02
1996,女,苗栗縣,鼻咽,2.89,3.01
1996,女,彰化縣,鼻咽,3.6,3.54
1996,女,南投縣,鼻咽,2.68,2.69
1996,女,雲林縣,鼻咽,2.56,2.82
1996,女,嘉義縣,鼻咽,3.41,4.12
1996,女,屏東縣,鼻咽,3.25,3.45
1996,女,澎湖縣,鼻咽,6.42,7.02
1996,女,花蓮縣,鼻咽,2.34,2.39
1996,女,台東縣,鼻咽,3.96,4.29
1997,不分男女,全國,鼻咽,6.28,6.28
1997,不分男女,台北市,鼻咽,6.24,6.62
1997,不分男女,台中市,鼻咽,6.13,5.53
1997,不分男女,台南市,鼻咽,6.45,6.67
1997,不分男女,高雄市,鼻咽,6.44,6.53
1997,不分男女,基隆市,鼻咽,8.49,8.44
1997,不分男女,新竹市,鼻咽,5.33,5.12
1997,不分男女,嘉義市,鼻咽,3.33,3.42
1997,不分男女,新北市,鼻咽,6.78,6.52
1997,不分男女,桃園縣,鼻咽,5.99,5.57
1997,不分男女,新竹縣,鼻咽,5.55,5.69
1997,不分男女,宜蘭縣,鼻咽,8.26,8.36
1997,不分男女,苗栗縣,鼻咽,6.2,6.42
1997,不分男女,彰化縣,鼻咽,6.24,6.01
1997,不分男女,南投縣,鼻咽,5.2,5.49
1997,不分男女,雲林縣,鼻咽,5.44,5.85
1997,不分男女,嘉義縣,鼻咽,5.49,5.99
1997,不分男女,屏東縣,鼻咽,7.06,7.55
1997,不分男女,澎湖縣,鼻咽,3.4,4.39
1997,不分男女,花蓮縣,鼻咽,6.51,6.42
1997,不分男女,台東縣,鼻咽,4.9,5.14
1997,不分男女,金門縣,鼻咽,4.12,3.92
1997,男,全國,鼻咽,9.01,8.98
1997,男,台北市,鼻咽,9.26,9.72
1997,男,台中市,鼻咽,8.55,7.55
1997,男,台南市,鼻咽,9.6,9.88
1997,男,高雄市,鼻咽,8.75,8.91
1997,男,基隆市,鼻咽,13.13,13.3
1997,男,新竹市,鼻咽,8.68,8.31
1997,男,嘉義市,鼻咽,5.26,5.28
1997,男,新北市,鼻咽,10.3,9.63
1997,男,桃園縣,鼻咽,8.2,7.55
1997,男,新竹縣,鼻咽,9.24,9.47
1997,男,宜蘭縣,鼻咽,13.62,14.05
1997,男,苗栗縣,鼻咽,8.44,8.82
1997,男,彰化縣,鼻咽,8.75,8.32
1997,男,南投縣,鼻咽,7.21,7.69
1997,男,雲林縣,鼻咽,8.05,8.81
1997,男,嘉義縣,鼻咽,6.68,7.34
1997,男,屏東縣,鼻咽,8.91,9.62
1997,男,澎湖縣,鼻咽,5.29,6.28
1997,男,花蓮縣,鼻咽,10.9,10.49
1997,男,台東縣,鼻咽,5.86,5.87
1997,女,全國,鼻咽,3.43,3.44
1997,女,台北市,鼻咽,3.32,3.53
1997,女,台中市,鼻咽,3.66,3.46
1997,女,台南市,鼻咽,3.13,3.29
1997,女,高雄市,鼻咽,4.05,4.02
1997,女,基隆市,鼻咽,3.66,3.26
1997,女,新竹市,鼻咽,1.97,1.75
1997,女,嘉義市,鼻咽,1.49,1.53
1997,女,新北市,鼻咽,3.17,3.32
1997,女,桃園縣,鼻咽,3.63,3.46
1997,女,新竹縣,鼻咽,1.4,1.5
1997,女,宜蘭縣,鼻咽,2.42,2.23
1997,女,苗栗縣,鼻咽,3.71,3.76
1997,女,彰化縣,鼻咽,3.67,3.52
1997,女,南投縣,鼻咽,2.99,3.07
1997,女,雲林縣,鼻咽,2.57,2.54
1997,女,嘉義縣,鼻咽,4.25,4.48
1997,女,屏東縣,鼻咽,4.99,5.28
1997,女,澎湖縣,鼻咽,1.38,2.3
1997,女,花蓮縣,鼻咽,1.83,1.79
1997,女,台東縣,鼻咽,4.18,4.29
1997,女,金門縣,鼻咽,8.31,8.14
1998,不分男女,全國,鼻咽,6.48,6.63
1998,不分男女,台北市,鼻咽,5.1,5.68
1998,不分男女,台中市,鼻咽,6.72,6.54
1998,不分男女,台南市,鼻咽,7.02,7.24
1998,不分男女,高雄市,鼻咽,6.54,6.69
1998,不分男女,基隆市,鼻咽,6.49,7.33
1998,不分男女,新竹市,鼻咽,6.34,6.46
1998,不分男女,嘉義市,鼻咽,3.47,3.8
1998,不分男女,新北市,鼻咽,6.41,6.1
1998,不分男女,桃園縣,鼻咽,7.31,6.78
1998,不分男女,新竹縣,鼻咽,6.34,6.08
1998,不分男女,宜蘭縣,鼻咽,9.63,9.66
1998,不分男女,苗栗縣,鼻咽,6.27,6.43
1998,不分男女,彰化縣,鼻咽,6.92,6.99
1998,不分男女,南投縣,鼻咽,7.14,7.69
1998,不分男女,雲林縣,鼻咽,4.81,5.21
1998,不分男女,嘉義縣,鼻咽,6.51,7.25
