年度,性別,縣市,癌別,WHO2000年人口標準化發生率(每10萬人口),粗發生率(每10萬人口)
2005,女,南投縣,膽囊及肝外膽管,2.41,3.49
2005,女,雲林縣,膽囊及肝外膽管,2.64,4.61
2005,女,嘉義縣,膽囊及肝外膽管,3.48,6.06
2005,女,屏東縣,膽囊及肝外膽管,2.83,3.7
2005,女,澎湖縣,膽囊及肝外膽管,3.94,6.73
2005,女,花蓮縣,膽囊及肝外膽管,3.4,4.22
2005,女,台東縣,膽囊及肝外膽管,3.16,4.46
2005,女,金門縣,膽囊及肝外膽管,1.6,3.01
2006,不分男女,全國,膽囊及肝外膽管,2.75,3.35
2006,不分男女,台北市,膽囊及肝外膽管,2.44,3.61
2006,不分男女,台中市,膽囊及肝外膽管,3.98,4.02
2006,不分男女,台南市,膽囊及肝外膽管,3.01,3.8
2006,不分男女,高雄市,膽囊及肝外膽管,2.74,3.22
2006,不分男女,基隆市,膽囊及肝外膽管,2.16,2.56
2006,不分男女,新竹市,膽囊及肝外膽管,2.63,3.04
2006,不分男女,嘉義市,膽囊及肝外膽管,5.15,6.24
2006,不分男女,新北市,膽囊及肝外膽管,2.83,2.84
2006,不分男女,桃園縣,膽囊及肝外膽管,2.58,2.67
2006,不分男女,新竹縣,膽囊及肝外膽管,0.49,0.62
2006,不分男女,宜蘭縣,膽囊及肝外膽管,3.16,4.56
2006,不分男女,苗栗縣,膽囊及肝外膽管,2.6,3.75
2006,不分男女,彰化縣,膽囊及肝外膽管,2.96,3.73
2006,不分男女,南投縣,膽囊及肝外膽管,2.24,3.18
2006,不分男女,雲林縣,膽囊及肝外膽管,2.37,3.57
2006,不分男女,嘉義縣,膽囊及肝外膽管,3.95,5.6
2006,不分男女,屏東縣,膽囊及肝外膽管,1.89,2.57
2006,不分男女,澎湖縣,膽囊及肝外膽管,3.38,4.36
2006,不分男女,花蓮縣,膽囊及肝外膽管,1.33,1.74
2006,不分男女,台東縣,膽囊及肝外膽管,2.54,3.81
2006,不分男女,金門縣,膽囊及肝外膽管,1.12,1.31
2006,男,全國,膽囊及肝外膽管,2.84,3.41
2006,男,台北市,膽囊及肝外膽管,2.84,4.29
2006,男,台中市,膽囊及肝外膽管,3.96,3.93
2006,男,台南市,膽囊及肝外膽管,3.02,3.8
2006,男,高雄市,膽囊及肝外膽管,2.68,3.22
2006,男,基隆市,膽囊及肝外膽管,2.65,3.02
2006,男,新竹市,膽囊及肝外膽管,2.99,3.03
2006,男,嘉義市,膽囊及肝外膽管,7.13,8.14
2006,男,新北市,膽囊及肝外膽管,3.31,3.39
2006,男,桃園縣,膽囊及肝外膽管,2.39,2.57
2006,男,新竹縣,膽囊及肝外膽管,0.65,0.79
2006,男,宜蘭縣,膽囊及肝外膽管,2.36,3.38
2006,男,苗栗縣,膽囊及肝外膽管,2.04,2.73
2006,男,彰化縣,膽囊及肝外膽管,2.88,3.39
2006,男,南投縣,膽囊及肝外膽管,1.93,2.52
2006,男,雲林縣,膽囊及肝外膽管,2.04,2.87
2006,男,嘉義縣,膽囊及肝外膽管,3.46,4.81
2006,男,屏東縣,膽囊及肝外膽管,1.85,2.38
2006,男,澎湖縣,膽囊及肝外膽管,1.95,2.11
2006,男,花蓮縣,膽囊及肝外膽管,1.55,2.22
2006,男,台東縣,膽囊及肝外膽管,3.75,5.61
2006,女,全國,膽囊及肝外膽管,2.67,3.3
2006,女,台北市,膽囊及肝外膽管,2.06,2.96
2006,女,台中市,膽囊及肝外膽管,4,4.11
2006,女,台南市,膽囊及肝外膽管,2.96,3.81
2006,女,高雄市,膽囊及肝外膽管,2.82,3.23
2006,女,基隆市,膽囊及肝外膽管,1.74,2.08
2006,女,新竹市,膽囊及肝外膽管,2.48,3.05
2006,女,嘉義市,膽囊及肝外膽管,3.29,4.37
2006,女,新北市,膽囊及肝外膽管,2.34,2.29
2006,女,桃園縣,膽囊及肝外膽管,2.78,2.77
2006,女,新竹縣,膽囊及肝外膽管,0.32,0.43
2006,女,宜蘭縣,膽囊及肝外膽管,3.93,5.8
2006,女,苗栗縣,膽囊及肝外膽管,3.32,4.87
2006,女,彰化縣,膽囊及肝外膽管,3.11,4.09
2006,女,南投縣,膽囊及肝外膽管,2.61,3.88
2006,女,雲林縣,膽囊及肝外膽管,2.65,4.34
2006,女,嘉義縣,膽囊及肝外膽管,4.47,6.46
2006,女,屏東縣,膽囊及肝外膽管,1.91,2.79
2006,女,澎湖縣,膽囊及肝外膽管,4.83,6.77
2006,女,花蓮縣,膽囊及肝外膽管,1.03,1.21
2006,女,台東縣,膽囊及肝外膽管,1.24,1.8
2006,女,金門縣,膽囊及肝外膽管,2.35,2.78
2007,不分男女,全國,膽囊及肝外膽管,2.88,3.64
2007,不分男女,台北市,膽囊及肝外膽管,2.64,3.99
2007,不分男女,台中市,膽囊及肝外膽管,3.12,3.34
2007,不分男女,台南市,膽囊及肝外膽管,3.3,4.44
2007,不分男女,高雄市,膽囊及肝外膽管,2.98,3.62
2007,不分男女,基隆市,膽囊及肝外膽管,4.05,5.64
2007,不分男女,新竹市,膽囊及肝外膽管,2.44,2.76
2007,不分男女,嘉義市,膽囊及肝外膽管,4.39,5.13
2007,不分男女,新北市,膽囊及肝外膽管,3.29,3.42
2007,不分男女,桃園縣,膽囊及肝外膽管,2.05,2.27
2007,不分男女,新竹縣,膽囊及肝外膽管,1.36,1.82
2007,不分男女,宜蘭縣,膽囊及肝外膽管,4.47,6.3
2007,不分男女,苗栗縣,膽囊及肝外膽管,2.3,3.03
2007,不分男女,彰化縣,膽囊及肝外膽管,2.12,2.74
2007,不分男女,南投縣,膽囊及肝外膽管,3.22,4.68
2007,不分男女,雲林縣,膽囊及肝外膽管,2.88,4.41
2007,不分男女,嘉義縣,膽囊及肝外膽管,3.05,5.44
2007,不分男女,屏東縣,膽囊及肝外膽管,2.98,4.16
2007,不分男女,澎湖縣,膽囊及肝外膽管,3.79,6.49
2007,不分男女,花蓮縣,膽囊及肝外膽管,0.92,1.46
2007,不分男女,台東縣,膽囊及肝外膽管,3.35,4.71
2007,不分男女,金門縣,膽囊及肝外膽管,0.74,1.23
2007,不分男女,連江縣,膽囊及肝外膽管,9.37,10.05
2007,男,全國,膽囊及肝外膽管,3.21,3.96
2007,男,台北市,膽囊及肝外膽管,3.17,4.7
2007,男,台中市,膽囊及肝外膽管,3.57,3.83
2007,男,台南市,膽囊及肝外膽管,3.45,4.43
2007,男,高雄市,膽囊及肝外膽管,3.3,4.08
2007,男,基隆市,膽囊及肝外膽管,4.05,5.56
2007,男,新竹市,膽囊及肝外膽管,2.75,3.51
2007,男,嘉義市,膽囊及肝外膽管,6.19,6.66
2007,男,新北市,膽囊及肝外膽管,3.75,3.9
2007,男,桃園縣,膽囊及肝外膽管,2.09,2.45
2007,男,新竹縣,膽囊及肝外膽管,1.53,1.95
2007,男,宜蘭縣,膽囊及肝外膽管,4.02,5.09
2007,男,苗栗縣,膽囊及肝外膽管,2.64,3.42
2007,男,彰化縣,膽囊及肝外膽管,2.2,2.66
2007,男,南投縣,膽囊及肝外膽管,3.39,4.7
2007,男,雲林縣,膽囊及肝外膽管,3.37,4.72
2007,男,嘉義縣,膽囊及肝外膽管,3.42,5.53
2007,男,屏東縣,膽囊及肝外膽管,3.5,4.78
2007,男,澎湖縣,膽囊及肝外膽管,4.67,6.29
2007,男,花蓮縣,膽囊及肝外膽管,0.95,1.68
2007,男,台東縣,膽囊及肝外膽管,2.08,3.25
2007,男,金門縣,膽囊及肝外膽管,1.98,2.3
2007,男,連江縣,膽囊及肝外膽管,14.51,17.19
2007,女,全國,膽囊及肝外膽管,2.55,3.3
2007,女,台北市,膽囊及肝外膽管,2.2,3.33
2007,女,台中市,膽囊及肝外膽管,2.67,2.84
2007,女,台南市,膽囊及肝外膽管,3.12,4.44
2007,女,高雄市,膽囊及肝外膽管,2.62,3.14
2007,女,基隆市,膽囊及肝外膽管,4.05,5.71
2007,女,新竹市,膽囊及肝外膽管,1.93,2.01
2007,女,嘉義市,膽囊及肝外膽管,2.67,3.62
2007,女,新北市,膽囊及肝外膽管,2.83,2.95
2007,女,桃園縣,膽囊及肝外膽管,2.07,2.1
2007,女,新竹縣,膽囊及肝外膽管,1.19,1.67
2007,女,宜蘭縣,膽囊及肝外膽管,4.93,7.57
2007,女,苗栗縣,膽囊及肝外膽管,2.05,2.62
2007,女,彰化縣,膽囊及肝外膽管,2.1,2.83
2007,女,南投縣,膽囊及肝外膽管,3.23,4.66
2007,女,雲林縣,膽囊及肝外膽管,2.59,4.06
2007,女,嘉義縣,膽囊及肝外膽管,2.67,5.34
2007,女,屏東縣,膽囊及肝外膽管,2.49,3.49
2007,女,澎湖縣,膽囊及肝外膽管,2.52,6.71
2007,女,花蓮縣,膽囊及肝外膽管,0.82,1.21
2007,女,台東縣,膽囊及肝外膽管,4.51,6.34
2008,不分男女,全國,膽囊及肝外膽管,2.94,3.79
2008,不分男女,台北市,膽囊及肝外膽管,2.52,3.89
2008,不分男女,台中市,膽囊及肝外膽管,3.5,3.7
2008,不分男女,台南市,膽囊及肝外膽管,3.33,4.38
2008,不分男女,高雄市,膽囊及肝外膽管,3.4,4.23
2008,不分男女,基隆市,膽囊及肝外膽管,2.28,3.34
2008,不分男女,新竹市,膽囊及肝外膽管,3.06,3.7
2008,不分男女,嘉義市,膽囊及肝外膽管,3.48,4.75
2008,不分男女,新北市,膽囊及肝外膽管,3.26,3.57
2008,不分男女,桃園縣,膽囊及肝外膽管,3.5,3.57
2008,不分男女,新竹縣,膽囊及肝外膽管,2.86,3.78
2008,不分男女,宜蘭縣,膽囊及肝外膽管,3.65,5.42
2008,不分男女,苗栗縣,膽囊及肝外膽管,1.92,3.03
2008,不分男女,彰化縣,膽囊及肝外膽管,2.17,2.97
2008,不分男女,南投縣,膽囊及肝外膽管,2.37,3.57
2008,不分男女,雲林縣,膽囊及肝外膽管,2.63,4.15
2008,不分男女,嘉義縣,膽囊及肝外膽管,2.79,4.56
2008,不分男女,屏東縣,膽囊及肝外膽管,3.15,4.75
2008,不分男女,澎湖縣,膽囊及肝外膽管,1.99,2.14
2008,不分男女,花蓮縣,膽囊及肝外膽管,0.99,1.76
2008,不分男女,台東縣,膽囊及肝外膽管,0.33,0.43
2008,不分男女,金門縣,膽囊及肝外膽管,0.92,1.18
2008,男,全國,膽囊及肝外膽管,3.09,3.86
2008,男,台北市,膽囊及肝外膽管,2.61,3.93
2008,男,台中市,膽囊及肝外膽管,3.77,3.89
2008,男,台南市,膽囊及肝外膽管,2.95,3.69
2008,男,高雄市,膽囊及肝外膽管,4.08,4.94
2008,男,基隆市,膽囊及肝外膽管,1.54,2.03
2008,男,新竹市,膽囊及肝外膽管,5.09,5.44
2008,男,嘉義市,膽囊及肝外膽管,4.43,5.17
2008,男,新北市,膽囊及肝外膽管,3.57,4.02
2008,男,桃園縣,膽囊及肝外膽管,3.3,3.63
2008,男,新竹縣,膽囊及肝外膽管,4.07,5.39
2008,男,宜蘭縣,膽囊及肝外膽管,3.37,4.66
2008,男,苗栗縣,膽囊及肝外膽管,1.45,2.05
2008,男,彰化縣,膽囊及肝外膽管,2.77,3.55
2008,男,南投縣,膽囊及肝外膽管,1.75,2.55
2008,男,雲林縣,膽囊及肝外膽管,3.24,4.74
2008,男,嘉義縣,膽囊及肝外膽管,2.25,3.48
2008,男,屏東縣,膽囊及肝外膽管,2.68,3.72
2008,男,花蓮縣,膽囊及肝外膽管,0.74,1.13
2008,女,全國,膽囊及肝外膽管,2.8,3.71
2008,女,台北市,膽囊及肝外膽管,2.48,3.85
2008,女,台中市,膽囊及肝外膽管,3.3,3.51
2008,女,台南市,膽囊及肝外膽管,3.73,5.08
2008,女,高雄市,膽囊及肝外膽管,2.77,3.5
2008,女,基隆市,膽囊及肝外膽管,3.1,4.69
2008,女,新竹市,膽囊及肝外膽管,1.43,1.97
2008,女,嘉義市,膽囊及肝外膽管,2.85,4.33
2008,女,新北市,膽囊及肝外膽管,2.96,3.12
2008,女,桃園縣,膽囊及肝外膽管,3.58,3.52
2008,女,新竹縣,膽囊及肝外膽管,1.7,2.06
2008,女,宜蘭縣,膽囊及肝外膽管,3.94,6.22
2008,女,苗栗縣,膽囊及肝外膽管,2.43,4.1
2008,女,彰化縣,膽囊及肝外膽管,1.6,2.36
2008,女,南投縣,膽囊及肝外膽管,3,4.67
2008,女,雲林縣,膽囊及肝外膽管,2.09,3.49
2008,女,嘉義縣,膽囊及肝外膽管,3.34,5.74
2008,女,屏東縣,膽囊及肝外膽管,3.62,5.84
2008,女,澎湖縣,膽囊及肝外膽管,3.86,4.42
2008,女,花蓮縣,膽囊及肝外膽管,1.4,2.43
2008,女,台東縣,膽囊及肝外膽管,0.63,0.91
2008,女,金門縣,膽囊及肝外膽管,2.02,2.5
2009,不分男女,全國,膽囊及肝外膽管,3.14,4.14
2009,不分男女,台北市,膽囊及肝外膽管,2.27,3.64
2009,不分男女,台中市,膽囊及肝外膽管,3.51,3.95
2009,不分男女,台南市,膽囊及肝外膽管,3.04,4.37
2009,不分男女,高雄市,膽囊及肝外膽管,3.49,4.44
2009,不分男女,基隆市,膽囊及肝外膽管,2.63,3.35
2009,不分男女,新竹市,膽囊及肝外膽管,0.77,0.73
2009,不分男女,嘉義市,膽囊及肝外膽管,3.93,4.75
2009,不分男女,新北市,膽囊及肝外膽管,3.36,3.69
2009,不分男女,桃園縣,膽囊及肝外膽管,3.43,3.79
2009,不分男女,新竹縣,膽囊及肝外膽管,3.26,4.11
2009,不分男女,宜蘭縣,膽囊及肝外膽管,3.99,5.85
2009,不分男女,苗栗縣,膽囊及肝外膽管,2.77,4.45
2009,不分男女,彰化縣,膽囊及肝外膽管,3.24,4.5
2009,不分男女,南投縣,膽囊及肝外膽管,2.41,3.58
2009,不分男女,雲林縣,膽囊及肝外膽管,3.18,5.26
2009,不分男女,嘉義縣,膽囊及肝外膽管,4.62,7.3
2009,不分男女,屏東縣,膽囊及肝外膽管,3.77,5.32
2009,不分男女,澎湖縣,膽囊及肝外膽管,2.17,4.16
2009,不分男女,花蓮縣,膽囊及肝外膽管,2.87,4.4
2009,不分男女,台東縣,膽囊及肝外膽管,2.74,4.3
2009,不分男女,金門縣,膽囊及肝外膽管,1.4,2.13
2009,男,全國,膽囊及肝外膽管,3.41,4.31
2009,男,台北市,膽囊及肝外膽管,2.3,3.73
2009,男,台中市,膽囊及肝外膽管,4.14,4.56
2009,男,台南市,膽囊及肝外膽管,3.43,4.65
2009,男,高雄市,膽囊及肝外膽管,3.61,4.31
2009,男,基隆市,膽囊及肝外膽管,3.31,4.08
2009,男,新竹市,膽囊及肝外膽管,1.67,1.47
2009,男,嘉義市,膽囊及肝外膽管,5.97,6.67
2009,男,新北市,膽囊及肝外膽管,4.14,4.41
2009,男,桃園縣,膽囊及肝外膽管,2.93,3.4
2009,男,新竹縣,膽囊及肝外膽管,2.87,3.42
2009,男,宜蘭縣,膽囊及肝外膽管,3.02,4.24
2009,男,苗栗縣,膽囊及肝外膽管,3.85,5.82
2009,男,彰化縣,膽囊及肝外膽管,3.67,4.6
2009,男,南投縣,膽囊及肝外膽管,2.63,3.66
2009,男,雲林縣,膽囊及肝外膽管,3.58,5.29
2009,男,嘉義縣,膽囊及肝外膽管,4.56,6.64
2009,男,屏東縣,膽囊及肝外膽管,2.34,3.3
2009,男,澎湖縣,膽囊及肝外膽管,3.82,6.06
2009,男,花蓮縣,膽囊及肝外膽管,3.87,6.24
2009,男,台東縣,膽囊及肝外膽管,2.7,4.1
2009,男,金門縣,膽囊及肝外膽管,1.31,2.06
2009,女,全國,膽囊及肝外膽管,2.9,3.98
2009,女,台北市,膽囊及肝外膽管,2.21,3.56
2009,女,台中市,膽囊及肝外膽管,2.93,3.33
2009,女,台南市,膽囊及肝外膽管,2.65,4.09
2009,女,高雄市,膽囊及肝外膽管,3.48,4.57
2009,女,基隆市,膽囊及肝外膽管,1.97,2.6
2009,女,嘉義市,膽囊及肝外膽管,2.08,2.88
2009,女,新北市,膽囊及肝外膽管,2.62,2.98
2009,女,桃園縣,膽囊及肝外膽管,3.89,4.18
2009,女,新竹縣,膽囊及肝外膽管,3.65,4.85
2009,女,宜蘭縣,膽囊及肝外膽管,4.89,7.53
2009,女,苗栗縣,膽囊及肝外膽管,1.67,2.97
2009,女,彰化縣,膽囊及肝外膽管,2.92,4.39
2009,女,南投縣,膽囊及肝外膽管,2.24,3.5
2009,女,雲林縣,膽囊及肝外膽管,2.77,5.22
2009,女,嘉義縣,膽囊及肝外膽管,4.83,8.02
2009,女,屏東縣,膽囊及肝外膽管,5.19,7.47
2009,女,澎湖縣,膽囊及肝外膽管,0.76,2.14
2009,女,花蓮縣,膽囊及肝外膽管,1.71,2.43
2009,女,台東縣,膽囊及肝外膽管,2.86,4.52
2009,女,金門縣,膽囊及肝外膽管,1.03,2.21
2010,不分男女,全國,膽囊及肝外膽管,2.98,4.09
2010,不分男女,台北市,膽囊及肝外膽管,2.87,4.54
2010,不分男女,台中市,膽囊及肝外膽管,2.71,3.21
2010,不分男女,台南市,膽囊及肝外膽管,3.47,5.07
2010,不分男女,高雄市,膽囊及肝外膽管,2.97,3.93
2010,不分男女,基隆市,膽囊及肝外膽管,3.82,5.21
2010,不分男女,新竹市,膽囊及肝外膽管,2.97,3.61
2010,不分男女,嘉義市,膽囊及肝外膽管,2.42,3.3
2010,不分男女,新北市,膽囊及肝外膽管,3.14,3.64
2010,不分男女,桃園縣,膽囊及肝外膽管,2.87,3.35
2010,不分男女,新竹縣,膽囊及肝外膽管,2.66,3.31
2010,不分男女,宜蘭縣,膽囊及肝外膽管,5.15,8.03
2010,不分男女,苗栗縣,膽囊及肝外膽管,2.42,3.92
2010,不分男女,彰化縣,膽囊及肝外膽管,3.01,4.51
2010,不分男女,南投縣,膽囊及肝外膽管,2.67,4.37
2010,不分男女,雲林縣,膽囊及肝外膽管,2.82,4.6
2010,不分男女,嘉義縣,膽囊及肝外膽管,2.74,4.79
2010,不分男女,屏東縣,膽囊及肝外膽管,2.95,4.46
2010,不分男女,澎湖縣,膽囊及肝外膽管,2.1,5.16
2010,不分男女,花蓮縣,膽囊及肝外膽管,2.68,4.13
2010,不分男女,台東縣,膽囊及肝外膽管,2.57,4.34
2010,不分男女,金門縣,膽囊及肝外膽管,0.44,1.03
2010,男,全國,膽囊及肝外膽管,3.22,4.27
2010,男,台北市,膽囊及肝外膽管,3.15,4.75
2010,男,台中市,膽囊及肝外膽管,2.63,3.11
2010,男,台南市,膽囊及肝外膽管,3.46,4.87
2010,男,高雄市,膽囊及肝外膽管,3.28,4.24
2010,男,基隆市,膽囊及肝外膽管,4.14,5.17
2010,男,新竹市,膽囊及肝外膽管,3.18,3.88
2010,男,嘉義市,膽囊及肝外膽管,1.81,2.24
2010,男,新北市,膽囊及肝外膽管,3.33,3.93
2010,男,桃園縣,膽囊及肝外膽管,3.33,4.16
2010,男,新竹縣,膽囊及肝外膽管,3.44,4.17
2010,男,宜蘭縣,膽囊及肝外膽管,5.88,8.95
2010,男,苗栗縣,膽囊及肝外膽管,2.14,3.09
2010,男,彰化縣,膽囊及肝外膽管,3.18,4.32
2010,男,南投縣,膽囊及肝外膽管,2.59,4.06
2010,男,雲林縣,膽囊及肝外膽管,2.54,3.74
2010,男,嘉義縣,膽囊及肝外膽管,3.01,4.94
2010,男,屏東縣,膽囊及肝外膽管,3.67,5.12
2010,男,澎湖縣,膽囊及肝外膽管,2.89,6.03
2010,男,花蓮縣,膽囊及肝外膽管,3.87,5.73
2010,男,台東縣,膽囊及肝外膽管,2.56,4.14
2010,男,金門縣,膽囊及肝外膽管,1.29,2.01
2010,女,全國,膽囊及肝外膽管,2.75,3.91
2010,女,台北市,膽囊及肝外膽管,2.67,4.35
2010,女,台中市,膽囊及肝外膽管,2.77,3.31
2010,女,台南市,膽囊及肝外膽管,3.47,5.27
2010,女,高雄市,膽囊及肝外膽管,2.66,3.62
2010,女,基隆市,膽囊及肝外膽管,3.6,5.25
2010,女,新竹市,膽囊及肝外膽管,2.69,3.35
2010,女,嘉義市,膽囊及肝外膽管,2.97,4.34
2010,女,新北市,膽囊及肝外膽管,2.95,3.36
2010,女,桃園縣,膽囊及肝外膽管,2.34,2.52
2010,女,新竹縣,膽囊及肝外膽管,1.84,2.41
2010,女,宜蘭縣,膽囊及肝外膽管,4.53,7.09
2010,女,苗栗縣,膽囊及肝外膽管,2.58,4.82
2010,女,彰化縣,膽囊及肝外膽管,2.86,4.71
2010,女,南投縣,膽囊及肝外膽管,2.7,4.7
2010,女,雲林縣,膽囊及肝外膽管,3.04,5.54
2010,女,嘉義縣,膽囊及肝外膽管,2.55,4.62
2010,女,屏東縣,膽囊及肝外膽管,2.19,3.77
2010,女,澎湖縣,膽囊及肝外膽管,1.58,4.24
2010,女,花蓮縣,膽囊及肝外膽管,1.55,2.44
2010,女,台東縣,膽囊及肝外膽管,2.46,4.55
2011,不分男女,全國,膽囊及肝外膽管,2.58,3.66
2011,不分男女,台北市,膽囊及肝外膽管,2.42,4.22
2011,不分男女,台中市,膽囊及肝外膽管,2.15,2.51
2011,不分男女,台南市,膽囊及肝外膽管,3.28,4.9
2011,不分男女,高雄市,膽囊及肝外膽管,2.97,4.18
2011,不分男女,基隆市,膽囊及肝外膽管,1.84,2.9
2011,不分男女,新竹市,膽囊及肝外膽管,1.7,2.14
2011,不分男女,嘉義市,膽囊及肝外膽管,4.17,6.26
2011,不分男女,新北市,膽囊及肝外膽管,2.4,2.91
2011,不分男女,桃園縣,膽囊及肝外膽管,2.88,3.33
2011,不分男女,新竹縣,膽囊及肝外膽管,2.32,2.9
2011,不分男女,宜蘭縣,膽囊及肝外膽管,3.38,5.66
2011,不分男女,苗栗縣,膽囊及肝外膽管,1.68,2.49
2011,不分男女,彰化縣,膽囊及肝外膽管,2.56,3.99
2011,不分男女,南投縣,膽囊及肝外膽管,2.53,4.21
2011,不分男女,雲林縣,膽囊及肝外膽管,2,3.22
2011,不分男女,嘉義縣,膽囊及肝外膽管,2.34,4.09
2011,不分男女,屏東縣,膽囊及肝外膽管,2.54,4.05
2011,不分男女,澎湖縣,膽囊及肝外膽管,2.4,3.09
2011,不分男女,花蓮縣,膽囊及肝外膽管,1.97,2.97
2011,不分男女,台東縣,膽囊及肝外膽管,5.73,8.76
2011,不分男女,金門縣,膽囊及肝外膽管,1.75,2.89
2011,不分男女,連江縣,膽囊及肝外膽管,4.08,9.9
2011,男,全國,膽囊及肝外膽管,2.65,3.62
2011,男,台北市,膽囊及肝外膽管,2.51,4.47
2011,男,台中市,膽囊及肝外膽管,2.17,2.49
2011,男,台南市,膽囊及肝外膽管,3.05,4.24
2011,男,高雄市,膽囊及肝外膽管,3.01,4.11
2011,男,基隆市,膽囊及肝外膽管,2.77,4.18
2011,男,新竹市,膽囊及肝外膽管,2.72,3.36
2011,男,嘉義市,膽囊及肝外膽管,3.97,5.25
2011,男,新北市,膽囊及肝外膽管,2.39,2.78
2011,男,桃園縣,膽囊及肝外膽管,2.95,3.26
2011,男,新竹縣,膽囊及肝外膽管,1.99,2.26
2011,男,宜蘭縣,膽囊及肝外膽管,4.74,7.28
2011,男,苗栗縣,膽囊及肝外膽管,1.7,2.4
2011,男,彰化縣,膽囊及肝外膽管,2.53,3.59
2011,男,南投縣,膽囊及肝外膽管,3.02,4.83
2011,男,雲林縣,膽囊及肝外膽管,1.99,2.95
2011,男,嘉義縣,膽囊及肝外膽管,2.91,4.99
2011,男,屏東縣,膽囊及肝外膽管,2.1,3.15
2011,男,澎湖縣,膽囊及肝外膽管,1.37,2.01
2011,男,花蓮縣,膽囊及肝外膽管,1.51,2.31
2011,男,台東縣,膽囊及肝外膽管,7.04,10.07
2011,男,金門縣,膽囊及肝外膽管,3.74,5.7
2011,女,全國,膽囊及肝外膽管,2.51,3.7
2011,女,台北市,膽囊及肝外膽管,2.3,4
